tagName;ts;value_diff;tagValue
eau_froide_m3_3_40;2021-03-26 17:36:27.000;13.35;18589.17
eau_froide_m3_3_40;2021-03-27 17:36:27.000;11.68;18600.85
eau_froide_m3_3_40;2021-03-28 17:36:27.000;12.5;18613.35
eau_froide_m3_3_40;2021-03-29 17:36:27.000;21.06;18634.41
eau_froide_m3_3_40;2021-03-30 17:36:27.000;21.91;18656.32
eau_froide_m3_3_40;2021-03-31 17:36:27.000;24.8;18681.12
ECS_kWh_3_40;2021-03-17 17:36:27.000;12.28;15012.28
ECS_kWh_3_40;2021-03-18 17:36:27.000;10.32;15022.6
ECS_kWh_3_40;2021-03-19 17:36:27.000;18.69;15041.29
ECS_kWh_3_40;2021-03-20 17:36:27.000;17.15;15058.44
ECS_kWh_3_40;2021-03-21 17:36:27.000;11.16;15069.6
ECS_kWh_3_40;2021-03-22 17:36:27.000;15.84;15085.44
ECS_kWh_3_40;2021-03-23 17:36:27.000;11.44;15096.88
ECS_kWh_3_40;2021-03-24 17:36:27.000;16.29;15113.17
ECS_kWh_3_40;2021-03-25 17:36:27.000;19.81;15132.98
ECS_kWh_3_40;2021-03-26 17:36:27.000;15.89;15148.87
ECS_kWh_3_40;2021-03-27 17:36:27.000;15.42;15164.29
ECS_kWh_3_40;2021-03-28 17:36:27.000;26.26;15190.55
ECS_kWh_3_40;2021-03-29 17:36:27.000;18.68;15209.23
ECS_kWh_3_40;2021-03-30 17:36:27.000;19.88;15229.11
ECS_kWh_3_40;2021-03-31 17:36:27.000;23.5;15252.61
chauffage_kWh_3_41;2021-03-17 17:36:27.000;11.88;12011.88
chauffage_kWh_3_41;2021-03-18 17:36:27.000;29.77;12041.65
chauffage_kWh_3_41;2021-03-19 17:36:27.000;12.08;12053.73
chauffage_kWh_3_41;2021-03-20 17:36:27.000;10.78;12064.51
chauffage_kWh_3_41;2021-03-21 17:36:27.000;19.77;12084.28
chauffage_kWh_3_41;2021-03-22 17:36:27.000;26.73;12111.01
chauffage_kWh_3_41;2021-03-23 17:36:27.000;13.89;12124.9
chauffage_kWh_3_41;2021-03-24 17:36:27.000;27.41;12152.31
chauffage_kWh_3_41;2021-03-25 17:36:27.000;28.14;12180.45
chauffage_kWh_3_41;2021-03-26 17:36:27.000;22.67;12203.12
chauffage_kWh_3_41;2021-03-27 17:36:27.000;27.31;12230.43
chauffage_kWh_3_41;2021-03-28 17:36:27.000;21.67;12252.1
chauffage_kWh_3_41;2021-03-29 17:36:27.000;11.01;12263.11
chauffage_kWh_3_41;2021-03-30 17:36:27.000;29.64;12292.75
chauffage_kWh_3_41;2021-03-31 17:36:27.000;27.09;12319.84
eau_froide_m3_3_41;2021-03-17 17:36:27.000;27.58;18401.58
eau_froide_m3_3_41;2021-03-18 17:36:27.000;25.13;18426.71
eau_froide_m3_3_41;2021-03-19 17:36:27.000;15.75;18442.46
eau_froide_m3_3_41;2021-03-20 17:36:27.000;11.98;18454.44
eau_froide_m3_3_41;2021-03-21 17:36:27.000;25.47;18479.91
eau_froide_m3_3_41;2021-03-22 17:36:27.000;17.44;18497.35
eau_froide_m3_3_41;2021-03-23 17:36:27.000;17.35;18514.7
eau_froide_m3_3_41;2021-03-24 17:36:27.000;26.97;18541.67
eau_froide_m3_3_41;2021-03-25 17:36:27.000;15.43;18557.1
eau_froide_m3_3_41;2021-03-26 17:36:27.000;25.35;18582.45
eau_froide_m3_3_41;2021-03-27 17:36:27.000;21.78;18604.23
eau_froide_m3_3_41;2021-03-28 17:36:27.000;15.72;18619.95
eau_froide_m3_3_41;2021-03-29 17:36:27.000;16.49;18636.44
eau_froide_m3_3_41;2021-03-30 17:36:27.000;16.86;18653.3
eau_froide_m3_3_41;2021-03-31 17:36:27.000;17.08;18670.38
ECS_kWh_3_42;2021-03-17 17:36:27.000;13.37;15013.37
ECS_kWh_3_42;2021-03-18 17:36:27.000;17.39;15030.76
ECS_kWh_3_42;2021-03-19 17:36:27.000;14.7;15045.46
ECS_kWh_3_42;2021-03-20 17:36:27.000;19.77;15065.23
ECS_kWh_3_42;2021-03-21 17:36:27.000;22.06;15087.29
ECS_kWh_3_42;2021-03-22 17:36:27.000;28.3;15115.59
ECS_kWh_3_42;2021-03-23 17:36:27.000;10.03;15125.62
ECS_kWh_3_42;2021-03-24 17:36:27.000;24.21;15149.83
ECS_kWh_3_42;2021-03-25 17:36:27.000;22.07;15171.9
ECS_kWh_3_42;2021-03-26 17:36:27.000;16.03;15187.93
ECS_kWh_3_42;2021-03-27 17:36:27.000;21.21;15209.14
ECS_kWh_3_42;2021-03-28 17:36:27.000;19.92;15229.06
ECS_kWh_3_42;2021-03-29 17:36:27.000;19.75;15248.81
ECS_kWh_3_42;2021-03-30 17:36:27.000;14.47;15263.28
ECS_kWh_3_42;2021-03-31 17:36:27.000;15.07;15278.35
chauffage_kWh_3_42;2021-03-17 17:36:27.000;28.95;12028.95
chauffage_kWh_3_42;2021-03-18 17:36:27.000;15.39;12044.34
chauffage_kWh_3_42;2021-03-19 17:36:27.000;14.66;12059
chauffage_kWh_3_42;2021-03-20 17:36:27.000;13.58;12072.58
chauffage_kWh_3_42;2021-03-21 17:36:27.000;22.35;12094.93
chauffage_kWh_3_42;2021-03-22 17:36:27.000;19.3;12114.23
chauffage_kWh_3_42;2021-03-23 17:36:27.000;26.54;12140.77
chauffage_kWh_3_42;2021-03-24 17:36:27.000;15.27;12156.04
chauffage_kWh_3_42;2021-03-25 17:36:27.000;21.58;12177.62
chauffage_kWh_3_42;2021-03-26 17:36:27.000;15.65;12193.27
chauffage_kWh_3_42;2021-03-27 17:36:27.000;17.18;12210.45
chauffage_kWh_3_42;2021-03-28 17:36:27.000;25.52;12235.97
chauffage_kWh_3_42;2021-03-29 17:36:27.000;17.56;12253.53
chauffage_kWh_3_42;2021-03-30 17:36:27.000;22.93;12276.46
chauffage_kWh_3_42;2021-03-31 17:36:27.000;26.01;12302.47
eau_froide_m3_3_42;2021-03-17 17:36:27.000;15.55;18389.55
eau_froide_m3_3_42;2021-03-18 17:36:27.000;10.22;18399.77
eau_froide_m3_3_42;2021-03-19 17:36:27.000;12.81;18412.58
eau_froide_m3_3_42;2021-03-20 17:36:27.000;20.35;18432.93
eau_froide_m3_3_42;2021-03-21 17:36:27.000;22.06;18454.99
eau_froide_m3_3_42;2021-03-22 17:36:27.000;12.18;18467.17
eau_froide_m3_3_42;2021-03-23 17:36:27.000;21.2;18488.37
eau_froide_m3_3_42;2021-03-24 17:36:27.000;11.94;18500.31
eau_froide_m3_3_42;2021-03-25 17:36:27.000;29.47;18529.78
eau_froide_m3_3_42;2021-03-26 17:36:27.000;27.4;18557.18
eau_froide_m3_3_42;2021-03-27 17:36:27.000;29.07;18586.25
eau_froide_m3_3_42;2021-03-28 17:36:27.000;26.02;18612.27
eau_froide_m3_3_42;2021-03-29 17:36:27.000;15.4;18627.67
eau_froide_m3_3_42;2021-03-30 17:36:27.000;19.19;18646.86
eau_froide_m3_3_42;2021-03-31 17:36:27.000;26.06;18672.92
ECS_kWh_3_43;2021-03-17 17:36:27.000;16.78;15016.78
ECS_kWh_3_43;2021-03-18 17:36:27.000;11.74;15028.52
ECS_kWh_3_43;2021-03-19 17:36:27.000;13.36;15041.88
ECS_kWh_3_43;2021-03-20 17:36:27.000;13.22;15055.1
ECS_kWh_3_43;2021-03-21 17:36:27.000;17.87;15072.97
ECS_kWh_3_43;2021-03-22 17:36:27.000;18.93;15091.9
ECS_kWh_3_43;2021-03-23 17:36:27.000;13.2;15105.1
ECS_kWh_3_43;2021-03-24 17:36:27.000;17.95;15123.05
ECS_kWh_3_43;2021-03-25 17:36:27.000;20.48;15143.53
ECS_kWh_3_43;2021-03-26 17:36:27.000;15.96;15159.49
ECS_kWh_3_43;2021-03-27 17:36:27.000;19.35;15178.84
ECS_kWh_3_43;2021-03-28 17:36:27.000;13.09;15191.93
ECS_kWh_3_43;2021-03-29 17:36:27.000;16.97;15208.9
ECS_kWh_3_43;2021-03-30 17:36:27.000;15.46;15224.36
ECS_kWh_3_43;2021-03-31 17:36:27.000;15.43;15239.79
chauffage_kWh_3_43;2021-03-17 17:36:27.000;20.97;12020.97
chauffage_kWh_3_43;2021-03-18 17:36:27.000;23.47;12044.44
chauffage_kWh_3_43;2021-03-19 17:36:27.000;25.21;12069.65
chauffage_kWh_3_43;2021-03-20 17:36:27.000;13.07;12082.72
chauffage_kWh_3_43;2021-03-21 17:36:27.000;14.45;12097.17
chauffage_kWh_3_43;2021-03-22 17:36:27.000;19.58;12116.75
chauffage_kWh_3_43;2021-03-23 17:36:27.000;10.7;12127.45
chauffage_kWh_3_43;2021-03-24 17:36:27.000;27.24;12154.69
chauffage_kWh_3_43;2021-03-25 17:36:27.000;18.62;12173.31
chauffage_kWh_3_43;2021-03-26 17:36:27.000;11.06;12184.37
chauffage_kWh_3_43;2021-03-27 17:36:27.000;23.04;12207.41
chauffage_kWh_3_43;2021-03-28 17:36:27.000;29.42;12236.83
chauffage_kWh_3_43;2021-03-29 17:36:27.000;23.78;12260.61
chauffage_kWh_3_43;2021-03-30 17:36:27.000;12.55;12273.16
chauffage_kWh_3_43;2021-03-31 17:36:27.000;16.48;12289.64
eau_froide_m3_3_43;2021-03-17 17:36:27.000;18.1;18392.1
eau_froide_m3_3_43;2021-03-18 17:36:27.000;14.48;18406.58
eau_froide_m3_3_43;2021-03-19 17:36:27.000;26.7;18433.28
eau_froide_m3_3_43;2021-03-20 17:36:27.000;17.09;18450.37
eau_froide_m3_3_43;2021-03-21 17:36:27.000;10.32;18460.69
eau_froide_m3_3_43;2021-03-22 17:36:27.000;19.49;18480.18
eau_froide_m3_3_43;2021-03-23 17:36:27.000;16.17;18496.35
eau_froide_m3_3_43;2021-03-24 17:36:27.000;17.44;18513.79
eau_froide_m3_3_43;2021-03-25 17:36:27.000;11.24;18525.03
eau_froide_m3_3_43;2021-03-26 17:36:27.000;22.06;18547.09
eau_froide_m3_3_43;2021-03-27 17:36:27.000;13.69;18560.78
eau_froide_m3_3_43;2021-03-28 17:36:27.000;25.39;18586.17
eau_froide_m3_3_43;2021-03-29 17:36:27.000;29.32;18615.49
eau_froide_m3_3_43;2021-03-30 17:36:27.000;13.79;18629.28
eau_froide_m3_3_43;2021-03-31 17:36:27.000;18.82;18648.1
ECS_kWh_3_44;2021-03-17 17:36:27.000;22.42;15022.42
ECS_kWh_3_44;2021-03-18 17:36:27.000;14.56;15036.98
ECS_kWh_3_44;2021-03-19 17:36:27.000;28.91;15065.89
ECS_kWh_3_44;2021-03-20 17:36:27.000;16.48;15082.37
ECS_kWh_3_44;2021-03-21 17:36:27.000;11.74;15094.11
ECS_kWh_3_44;2021-03-22 17:36:27.000;25.64;15119.75
ECS_kWh_3_44;2021-03-23 17:36:27.000;17.46;15137.21
ECS_kWh_3_44;2021-03-24 17:36:27.000;28.62;15165.83
ECS_kWh_3_44;2021-03-25 17:36:27.000;14.12;15179.95
ECS_kWh_3_44;2021-03-26 17:36:27.000;17.76;15197.71
ECS_kWh_3_44;2021-03-27 17:36:27.000;21.42;15219.13
ECS_kWh_3_44;2021-03-28 17:36:27.000;27.39;15246.52
ECS_kWh_3_44;2021-03-29 17:36:27.000;23.9;15270.42
ECS_kWh_3_44;2021-03-30 17:36:27.000;13.93;15284.35
ECS_kWh_3_44;2021-03-31 17:36:27.000;27.65;15312
chauffage_kWh_3_44;2021-03-17 17:36:27.000;14.37;12014.37
chauffage_kWh_3_44;2021-03-18 17:36:27.000;21.87;12036.24
chauffage_kWh_3_44;2021-03-19 17:36:27.000;16.11;12052.35
chauffage_kWh_3_44;2021-03-20 17:36:27.000;15.2;12067.55
chauffage_kWh_3_44;2021-03-21 17:36:27.000;25.25;12092.8
chauffage_kWh_3_44;2021-03-22 17:36:27.000;26.64;12119.44
chauffage_kWh_3_44;2021-03-23 17:36:27.000;14.21;12133.65
chauffage_kWh_3_44;2021-03-24 17:36:27.000;29.72;12163.37
chauffage_kWh_3_44;2021-03-25 17:36:27.000;25.52;12188.89
chauffage_kWh_3_44;2021-03-26 17:36:27.000;11.59;12200.48
chauffage_kWh_3_44;2021-03-27 17:36:27.000;26.38;12226.86
chauffage_kWh_3_44;2021-03-28 17:36:27.000;28.19;12255.05
chauffage_kWh_3_44;2021-03-29 17:36:27.000;25.49;12280.54
chauffage_kWh_3_44;2021-03-30 17:36:27.000;27.28;12307.82
chauffage_kWh_3_44;2021-03-31 17:36:27.000;25.88;12333.7
eau_froide_m3_3_44;2021-03-17 17:36:27.000;14.79;18388.79
eau_froide_m3_3_44;2021-03-18 17:36:27.000;16.95;18405.74
eau_froide_m3_3_44;2021-03-19 17:36:27.000;10.03;18415.77
eau_froide_m3_3_44;2021-03-20 17:36:27.000;26.05;18441.82
eau_froide_m3_3_44;2021-03-21 17:36:27.000;20.59;18462.41
eau_froide_m3_3_44;2021-03-22 17:36:27.000;18.76;18481.17
eau_froide_m3_3_44;2021-03-23 17:36:27.000;24.14;18505.31
eau_froide_m3_3_44;2021-03-24 17:36:27.000;25.67;18530.98
eau_froide_m3_3_44;2021-03-25 17:36:27.000;27.86;18558.84
eau_froide_m3_3_44;2021-03-26 17:36:27.000;15.72;18574.56
eau_froide_m3_3_44;2021-03-27 17:36:27.000;27.62;18602.18
eau_froide_m3_3_44;2021-03-28 17:36:27.000;10.07;18612.25
eau_froide_m3_3_44;2021-03-29 17:36:27.000;15.73;18627.98
eau_froide_m3_3_44;2021-03-30 17:36:27.000;20.49;18648.47
eau_froide_m3_3_44;2021-03-31 17:36:27.000;18.32;18666.79
ECS_kWh_3_45;2021-03-17 17:36:27.000;27.27;15027.27
ECS_kWh_3_45;2021-03-18 17:36:27.000;22.43;15049.7
ECS_kWh_3_45;2021-03-19 17:36:27.000;18.31;15068.01
ECS_kWh_3_45;2021-03-20 17:36:27.000;19.92;15087.93
ECS_kWh_3_45;2021-03-21 17:36:27.000;11.99;15099.92
ECS_kWh_3_45;2021-03-22 17:36:27.000;11.79;15111.71
ECS_kWh_3_45;2021-03-23 17:36:27.000;16.82;15128.53
ECS_kWh_3_45;2021-03-24 17:36:27.000;13.12;15141.65
ECS_kWh_3_45;2021-03-25 17:36:27.000;11.12;15152.77
ECS_kWh_3_45;2021-03-26 17:36:27.000;21.59;15174.36
ECS_kWh_3_45;2021-03-27 17:36:27.000;11.81;15186.17
ECS_kWh_3_45;2021-03-28 17:36:27.000;22.46;15208.63
ECS_kWh_3_45;2021-03-29 17:36:27.000;21.94;15230.57
ECS_kWh_3_45;2021-03-30 17:36:27.000;15.93;15246.5
ECS_kWh_3_45;2021-03-31 17:36:27.000;12.59;15259.09
chauffage_kWh_3_45;2021-03-17 17:36:27.000;15.4;12015.4
chauffage_kWh_3_45;2021-03-18 17:36:27.000;14.84;12030.24
chauffage_kWh_3_45;2021-03-19 17:36:27.000;18.39;12048.63
chauffage_kWh_3_45;2021-03-20 17:36:27.000;13.21;12061.84
chauffage_kWh_3_45;2021-03-21 17:36:27.000;27.58;12089.42
chauffage_kWh_3_45;2021-03-22 17:36:27.000;26.61;12116.03
chauffage_kWh_3_45;2021-03-23 17:36:27.000;27.75;12143.78
chauffage_kWh_3_45;2021-03-24 17:36:27.000;22.93;12166.71
chauffage_kWh_3_45;2021-03-25 17:36:27.000;22;12188.71
chauffage_kWh_3_45;2021-03-26 17:36:27.000;24.19;12212.9
chauffage_kWh_3_45;2021-03-27 17:36:27.000;25.14;12238.04
chauffage_kWh_3_45;2021-03-28 17:36:27.000;25.08;12263.12
chauffage_kWh_3_45;2021-03-29 17:36:27.000;10.33;12273.45
chauffage_kWh_3_45;2021-03-30 17:36:27.000;14.35;12287.8
chauffage_kWh_3_45;2021-03-31 17:36:27.000;19.89;12307.69
eau_froide_m3_3_45;2021-03-17 17:36:27.000;16.3;18390.3
eau_froide_m3_3_45;2021-03-18 17:36:27.000;10.16;18400.46
eau_froide_m3_3_45;2021-03-19 17:36:27.000;11.53;18411.99
eau_froide_m3_3_45;2021-03-20 17:36:27.000;12.14;18424.13
eau_froide_m3_3_45;2021-03-21 17:36:27.000;17.59;18441.72
eau_froide_m3_3_45;2021-03-22 17:36:27.000;14.63;18456.35
eau_froide_m3_3_45;2021-03-23 17:36:27.000;13.47;18469.82
eau_froide_m3_3_45;2021-03-24 17:36:27.000;27.49;18497.31
eau_froide_m3_3_45;2021-03-25 17:36:27.000;20.4;18517.71
eau_froide_m3_3_45;2021-03-26 17:36:27.000;19.27;18536.98
eau_froide_m3_3_45;2021-03-27 17:36:27.000;21.72;18558.7
eau_froide_m3_3_45;2021-03-28 17:36:27.000;12;18570.7
eau_froide_m3_3_45;2021-03-29 17:36:27.000;11.22;18581.92
eau_froide_m3_3_45;2021-03-30 17:36:27.000;18.61;18600.53
eau_froide_m3_3_45;2021-03-31 17:36:27.000;16.31;18616.84
ECS_kWh_3_47;2021-03-17 17:36:27.000;20.94;15020.94
ECS_kWh_3_47;2021-03-18 17:36:27.000;26.82;15047.76
ECS_kWh_3_47;2021-03-19 17:36:27.000;13.67;15061.43
ECS_kWh_3_47;2021-03-20 17:36:27.000;19.08;15080.51
ECS_kWh_3_47;2021-03-21 17:36:27.000;11.65;15092.16
ECS_kWh_3_47;2021-03-22 17:36:27.000;19.54;15111.7
ECS_kWh_3_47;2021-03-23 17:36:27.000;21.7;15133.4
ECS_kWh_3_47;2021-03-24 17:36:27.000;14.4;15147.8
ECS_kWh_3_47;2021-03-25 17:36:27.000;29.53;15177.33
ECS_kWh_3_47;2021-03-26 17:36:27.000;28.68;15206.01
ECS_kWh_3_47;2021-03-27 17:36:27.000;28.76;15234.77
ECS_kWh_3_47;2021-03-28 17:36:27.000;29.17;15263.94
ECS_kWh_3_47;2021-03-29 17:36:27.000;17.75;15281.69
ECS_kWh_3_47;2021-03-30 17:36:27.000;21.11;15302.8
ECS_kWh_3_47;2021-03-31 17:36:27.000;14.47;15317.27
chauffage_kWh_3_47;2021-03-17 17:36:27.000;16.18;12016.18
chauffage_kWh_3_47;2021-03-18 17:36:27.000;24.75;12040.93
chauffage_kWh_3_47;2021-03-19 17:36:27.000;17.15;12058.08
chauffage_kWh_3_47;2021-03-20 17:36:27.000;16.78;12074.86
chauffage_kWh_3_47;2021-03-21 17:36:27.000;27.06;12101.92
chauffage_kWh_3_47;2021-03-22 17:36:27.000;25.06;12126.98
chauffage_kWh_3_47;2021-03-23 17:36:27.000;12.93;12139.91
chauffage_kWh_3_47;2021-03-24 17:36:27.000;25.26;12165.17
chauffage_kWh_3_47;2021-03-25 17:36:27.000;23.75;12188.92
chauffage_kWh_3_47;2021-03-26 17:36:27.000;18.72;12207.64
chauffage_kWh_3_47;2021-03-27 17:36:27.000;27.3;12234.94
chauffage_kWh_3_47;2021-03-28 17:36:27.000;23.75;12258.69
chauffage_kWh_3_47;2021-03-29 17:36:27.000;11.98;12270.67
chauffage_kWh_3_47;2021-03-30 17:36:27.000;17.98;12288.65
chauffage_kWh_3_47;2021-03-31 17:36:27.000;12.48;12301.13
eau_froide_m3_3_47;2021-03-17 17:36:27.000;16.68;18390.68
eau_froide_m3_3_47;2021-03-18 17:36:27.000;14.05;18404.73
eau_froide_m3_3_47;2021-03-19 17:36:27.000;14.35;18419.08
eau_froide_m3_3_47;2021-03-20 17:36:27.000;22.22;18441.3
eau_froide_m3_3_47;2021-03-21 17:36:27.000;12.64;18453.94
eau_froide_m3_3_47;2021-03-22 17:36:27.000;14.22;18468.16
eau_froide_m3_3_47;2021-03-23 17:36:27.000;21.63;18489.79
eau_froide_m3_3_47;2021-03-24 17:36:27.000;10.77;18500.56
eau_froide_m3_3_47;2021-03-25 17:36:27.000;10.65;18511.21
eau_froide_m3_3_47;2021-03-26 17:36:27.000;11.39;18522.6
eau_froide_m3_3_47;2021-03-27 17:36:27.000;17.95;18540.55
eau_froide_m3_3_47;2021-03-28 17:36:27.000;22.46;18563.01
eau_froide_m3_3_47;2021-03-29 17:36:27.000;17.48;18580.49
eau_froide_m3_3_47;2021-03-30 17:36:27.000;20.68;18601.17
eau_froide_m3_3_47;2021-03-31 17:36:27.000;22.97;18624.14
ECS_kWh_3_48;2021-03-17 17:36:27.000;17.26;15017.26
ECS_kWh_3_48;2021-03-18 17:36:27.000;17.69;15034.95
ECS_kWh_3_48;2021-03-19 17:36:27.000;14.43;15049.38
ECS_kWh_3_48;2021-03-20 17:36:27.000;22.91;15072.29
ECS_kWh_3_48;2021-03-21 17:36:27.000;14.85;15087.14
ECS_kWh_3_48;2021-03-22 17:36:27.000;28.88;15116.02
ECS_kWh_3_48;2021-03-23 17:36:27.000;18.95;15134.97
ECS_kWh_3_48;2021-03-24 17:36:27.000;12.53;15147.5
ECS_kWh_3_48;2021-03-25 17:36:27.000;25.9;15173.4
ECS_kWh_3_48;2021-03-26 17:36:27.000;23.31;15196.71
ECS_kWh_3_48;2021-03-27 17:36:27.000;22.83;15219.54
ECS_kWh_3_48;2021-03-28 17:36:27.000;23.19;15242.73
ECS_kWh_3_48;2021-03-29 17:36:27.000;22.43;15265.16
ECS_kWh_3_48;2021-03-30 17:36:27.000;23.65;15288.81
ECS_kWh_3_48;2021-03-31 17:36:27.000;10.95;15299.76
chauffage_kWh_3_48;2021-03-17 17:36:27.000;22.13;12022.13
chauffage_kWh_3_48;2021-03-18 17:36:27.000;25.78;12047.91
chauffage_kWh_3_48;2021-03-19 17:36:27.000;22.93;12070.84
chauffage_kWh_3_48;2021-03-20 17:36:27.000;29.02;12099.86
chauffage_kWh_3_48;2021-03-21 17:36:27.000;11.38;12111.24
chauffage_kWh_3_48;2021-03-22 17:36:27.000;19.87;12131.11
chauffage_kWh_3_48;2021-03-23 17:36:27.000;22.27;12153.38
chauffage_kWh_3_48;2021-03-24 17:36:27.000;20.5;12173.88
chauffage_kWh_3_48;2021-03-25 17:36:27.000;20.22;12194.1
chauffage_kWh_3_48;2021-03-26 17:36:27.000;20.17;12214.27
chauffage_kWh_3_48;2021-03-27 17:36:27.000;11.77;12226.04
chauffage_kWh_3_48;2021-03-28 17:36:27.000;21.01;12247.05
chauffage_kWh_3_48;2021-03-29 17:36:27.000;12.89;12259.94
chauffage_kWh_3_48;2021-03-30 17:36:27.000;29.08;12289.02
chauffage_kWh_3_48;2021-03-31 17:36:27.000;19.87;12308.89
eau_froide_m3_3_48;2021-03-17 17:36:27.000;22.17;18396.17
eau_froide_m3_3_48;2021-03-18 17:36:27.000;11.72;18407.89
eau_froide_m3_3_48;2021-03-19 17:36:27.000;15.08;18422.97
eau_froide_m3_3_48;2021-03-20 17:36:27.000;13.98;18436.95
eau_froide_m3_3_48;2021-03-21 17:36:27.000;16.99;18453.94
eau_froide_m3_3_48;2021-03-22 17:36:27.000;18.04;18471.98
eau_froide_m3_3_48;2021-03-23 17:36:27.000;29.28;18501.26
eau_froide_m3_3_48;2021-03-24 17:36:27.000;18.73;18519.99
eau_froide_m3_3_48;2021-03-25 17:36:27.000;13.48;18533.47
eau_froide_m3_3_48;2021-03-26 17:36:27.000;27.54;18561.01
eau_froide_m3_3_48;2021-03-27 17:36:27.000;19.33;18580.34
eau_froide_m3_3_48;2021-03-28 17:36:27.000;15.95;18596.29
eau_froide_m3_3_48;2021-03-29 17:36:27.000;28.91;18625.2
eau_froide_m3_3_48;2021-03-30 17:36:27.000;21.9;18647.1
eau_froide_m3_3_48;2021-03-31 17:36:27.000;28.14;18675.24
ECS_kWh_3_49;2021-03-17 17:36:27.000;20.14;15020.14
ECS_kWh_3_49;2021-03-18 17:36:27.000;25.62;15045.76
ECS_kWh_3_49;2021-03-19 17:36:27.000;26.5;15072.26
ECS_kWh_3_49;2021-03-20 17:36:27.000;13.17;15085.43
ECS_kWh_3_49;2021-03-21 17:36:27.000;12.14;15097.57
ECS_kWh_3_49;2021-03-22 17:36:27.000;25.82;15123.39
ECS_kWh_3_49;2021-03-23 17:36:27.000;17.61;15141
ECS_kWh_3_49;2021-03-24 17:36:27.000;14.49;15155.49
ECS_kWh_3_49;2021-03-25 17:36:27.000;15.06;15170.55
ECS_kWh_3_49;2021-03-26 17:36:27.000;25.71;15196.26
ECS_kWh_3_49;2021-03-27 17:36:27.000;11.58;15207.84
ECS_kWh_3_49;2021-03-28 17:36:27.000;17.26;15225.1
ECS_kWh_3_49;2021-03-29 17:36:27.000;28.71;15253.81
ECS_kWh_3_49;2021-03-30 17:36:27.000;28.34;15282.15
ECS_kWh_3_49;2021-03-31 17:36:27.000;12.43;15294.58
chauffage_kWh_3_49;2021-03-17 17:36:27.000;10.23;12010.23
chauffage_kWh_3_49;2021-03-18 17:36:27.000;21.39;12031.62
chauffage_kWh_3_49;2021-03-19 17:36:27.000;13.31;12044.93
chauffage_kWh_3_49;2021-03-20 17:36:27.000;12.84;12057.77
chauffage_kWh_3_49;2021-03-21 17:36:27.000;10.77;12068.54
chauffage_kWh_3_49;2021-03-22 17:36:27.000;19.28;12087.82
chauffage_kWh_3_49;2021-03-23 17:36:27.000;22.71;12110.53
chauffage_kWh_3_49;2021-03-24 17:36:27.000;18.31;12128.84
chauffage_kWh_3_49;2021-03-25 17:36:27.000;11.81;12140.65
chauffage_kWh_3_49;2021-03-26 17:36:27.000;15.34;12155.99
chauffage_kWh_3_49;2021-03-27 17:36:27.000;18.12;12174.11
chauffage_kWh_3_49;2021-03-28 17:36:27.000;21.32;12195.43
chauffage_kWh_3_49;2021-03-29 17:36:27.000;15.6;12211.03
chauffage_kWh_3_49;2021-03-30 17:36:27.000;24.14;12235.17
chauffage_kWh_3_49;2021-03-31 17:36:27.000;20.68;12255.85
eau_froide_m3_3_49;2021-03-17 17:36:27.000;13.97;18387.97
eau_froide_m3_3_49;2021-03-18 17:36:27.000;29.12;18417.09
eau_froide_m3_3_49;2021-03-19 17:36:27.000;18.71;18435.8
eau_froide_m3_3_49;2021-03-20 17:36:27.000;15.85;18451.65
eau_froide_m3_3_49;2021-03-21 17:36:27.000;17.66;18469.31
eau_froide_m3_3_49;2021-03-22 17:36:27.000;10.69;18480
eau_froide_m3_3_49;2021-03-23 17:36:27.000;16.35;18496.35
eau_froide_m3_3_49;2021-03-24 17:36:27.000;19.35;18515.7
eau_froide_m3_3_49;2021-03-25 17:36:27.000;13.08;18528.78
eau_froide_m3_3_49;2021-03-26 17:36:27.000;29.55;18558.33
eau_froide_m3_3_49;2021-03-27 17:36:27.000;13.03;18571.36
eau_froide_m3_3_49;2021-03-28 17:36:27.000;22.51;18593.87
eau_froide_m3_3_49;2021-03-29 17:36:27.000;12.15;18606.02
eau_froide_m3_3_49;2021-03-30 17:36:27.000;21.6;18627.62
eau_froide_m3_3_49;2021-03-31 17:36:27.000;25.88;18653.5
ECS_kWh_3_50;2021-03-17 17:36:27.000;11.23;15011.23
ECS_kWh_3_50;2021-03-18 17:36:27.000;10.41;15021.64
ECS_kWh_3_50;2021-03-19 17:36:27.000;29.75;15051.39
ECS_kWh_3_50;2021-03-20 17:36:27.000;28.63;15080.02
ECS_kWh_3_50;2021-03-21 17:36:27.000;17.82;15097.84
ECS_kWh_3_50;2021-03-22 17:36:27.000;27.57;15125.41
ECS_kWh_3_50;2021-03-23 17:36:27.000;18.04;15143.45
ECS_kWh_3_50;2021-03-24 17:36:27.000;20.47;15163.92
ECS_kWh_3_50;2021-03-25 17:36:27.000;21.15;15185.07
ECS_kWh_3_50;2021-03-26 17:36:27.000;18.85;15203.92
ECS_kWh_3_50;2021-03-27 17:36:27.000;17.64;15221.56
ECS_kWh_3_50;2021-03-28 17:36:27.000;27.49;15249.05
ECS_kWh_3_50;2021-03-29 17:36:27.000;17.48;15266.53
ECS_kWh_3_50;2021-03-30 17:36:27.000;10.32;15276.85
ECS_kWh_3_50;2021-03-31 17:36:27.000;14.03;15290.88
