tagName;ts;tagValue
ECS_kWh_3_47;2021-03-22 17:36:27.000;28.68
ECS_kWh_3_47;2021-03-21 17:36:27.000;28.76
ECS_kWh_3_47;2021-03-20 17:36:27.000;29.17
ECS_kWh_3_47;2021-03-19 17:36:27.000;17.75
ECS_kWh_3_47;2021-03-18 17:36:27.000;21.11
ECS_kWh_3_47;2021-03-17 17:36:27.000;14.47
chauffage_kWh_3_47;2021-03-31 17:36:27.000;16.18
chauffage_kWh_3_47;2021-03-30 17:36:27.000;24.75
chauffage_kWh_3_47;2021-03-29 17:36:27.000;17.15
chauffage_kWh_3_47;2021-03-28 17:36:27.000;16.78
chauffage_kWh_3_47;2021-03-27 17:36:27.000;27.06
chauffage_kWh_3_47;2021-03-26 17:36:27.000;25.06
chauffage_kWh_3_47;2021-03-25 17:36:27.000;12.93
chauffage_kWh_3_47;2021-03-24 17:36:27.000;25.26
chauffage_kWh_3_47;2021-03-23 17:36:27.000;23.75
chauffage_kWh_3_47;2021-03-22 17:36:27.000;18.72
chauffage_kWh_3_47;2021-03-21 17:36:27.000;27.3
chauffage_kWh_3_47;2021-03-20 17:36:27.000;23.75
chauffage_kWh_3_47;2021-03-19 17:36:27.000;11.98
chauffage_kWh_3_47;2021-03-18 17:36:27.000;17.98
chauffage_kWh_3_47;2021-03-17 17:36:27.000;12.48
eau_froide_m3_3_47;2021-03-31 17:36:27.000;16.68
eau_froide_m3_3_47;2021-03-30 17:36:27.000;14.05
eau_froide_m3_3_47;2021-03-29 17:36:27.000;14.35
eau_froide_m3_3_47;2021-03-28 17:36:27.000;22.22
eau_froide_m3_3_47;2021-03-27 17:36:27.000;12.64
eau_froide_m3_3_47;2021-03-26 17:36:27.000;14.22
eau_froide_m3_3_47;2021-03-25 17:36:27.000;21.63
eau_froide_m3_3_47;2021-03-24 17:36:27.000;10.77
eau_froide_m3_3_47;2021-03-23 17:36:27.000;10.65
eau_froide_m3_3_47;2021-03-22 17:36:27.000;11.39
eau_froide_m3_3_47;2021-03-21 17:36:27.000;17.95
eau_froide_m3_3_47;2021-03-20 17:36:27.000;22.46
eau_froide_m3_3_47;2021-03-19 17:36:27.000;17.48
eau_froide_m3_3_47;2021-03-18 17:36:27.000;20.68
eau_froide_m3_3_47;2021-03-17 17:36:27.000;22.97
ECS_kWh_3_48;2021-03-31 17:36:27.000;17.26
ECS_kWh_3_48;2021-03-30 17:36:27.000;17.69
ECS_kWh_3_48;2021-03-29 17:36:27.000;14.43
ECS_kWh_3_48;2021-03-28 17:36:27.000;22.91
ECS_kWh_3_48;2021-03-27 17:36:27.000;14.85
ECS_kWh_3_48;2021-03-26 17:36:27.000;28.88
ECS_kWh_3_48;2021-03-25 17:36:27.000;18.95
ECS_kWh_3_48;2021-03-24 17:36:27.000;12.53
ECS_kWh_3_48;2021-03-23 17:36:27.000;25.9
ECS_kWh_3_48;2021-03-22 17:36:27.000;23.31
ECS_kWh_3_48;2021-03-21 17:36:27.000;22.83
ECS_kWh_3_48;2021-03-20 17:36:27.000;23.19
ECS_kWh_3_48;2021-03-19 17:36:27.000;22.43
ECS_kWh_3_48;2021-03-18 17:36:27.000;23.65
ECS_kWh_3_48;2021-03-17 17:36:27.000;10.95
chauffage_kWh_3_48;2021-03-31 17:36:27.000;22.13
chauffage_kWh_3_48;2021-03-30 17:36:27.000;25.78
chauffage_kWh_3_48;2021-03-29 17:36:27.000;22.93
chauffage_kWh_3_48;2021-03-28 17:36:27.000;29.02
chauffage_kWh_3_48;2021-03-27 17:36:27.000;11.38
chauffage_kWh_3_48;2021-03-26 17:36:27.000;19.87
chauffage_kWh_3_48;2021-03-25 17:36:27.000;22.27
chauffage_kWh_3_48;2021-03-24 17:36:27.000;20.5
chauffage_kWh_3_48;2021-03-23 17:36:27.000;20.22
chauffage_kWh_3_48;2021-03-22 17:36:27.000;20.17
chauffage_kWh_3_48;2021-03-21 17:36:27.000;11.77
chauffage_kWh_3_48;2021-03-20 17:36:27.000;21.01
chauffage_kWh_3_48;2021-03-19 17:36:27.000;12.89
chauffage_kWh_3_48;2021-03-18 17:36:27.000;29.08
chauffage_kWh_3_48;2021-03-17 17:36:27.000;19.87
eau_froide_m3_3_48;2021-03-31 17:36:27.000;22.17
eau_froide_m3_3_48;2021-03-30 17:36:27.000;11.72
eau_froide_m3_3_48;2021-03-29 17:36:27.000;15.08
eau_froide_m3_3_48;2021-03-28 17:36:27.000;13.98
eau_froide_m3_3_48;2021-03-27 17:36:27.000;16.99
eau_froide_m3_3_48;2021-03-26 17:36:27.000;18.04
eau_froide_m3_3_48;2021-03-25 17:36:27.000;29.28
eau_froide_m3_3_48;2021-03-24 17:36:27.000;18.73
eau_froide_m3_3_48;2021-03-23 17:36:27.000;13.48
eau_froide_m3_3_48;2021-03-22 17:36:27.000;27.54
eau_froide_m3_3_48;2021-03-21 17:36:27.000;19.33
eau_froide_m3_3_48;2021-03-20 17:36:27.000;15.95
eau_froide_m3_3_48;2021-03-19 17:36:27.000;28.91
eau_froide_m3_3_48;2021-03-18 17:36:27.000;21.9
eau_froide_m3_3_48;2021-03-17 17:36:27.000;28.14
ECS_kWh_3_49;2021-03-31 17:36:27.000;20.14
ECS_kWh_3_49;2021-03-30 17:36:27.000;25.62
ECS_kWh_3_49;2021-03-29 17:36:27.000;26.5
ECS_kWh_3_49;2021-03-28 17:36:27.000;13.17
ECS_kWh_3_49;2021-03-27 17:36:27.000;12.14
ECS_kWh_3_49;2021-03-26 17:36:27.000;25.82
ECS_kWh_3_49;2021-03-25 17:36:27.000;17.61
ECS_kWh_3_49;2021-03-24 17:36:27.000;14.49
ECS_kWh_3_49;2021-03-23 17:36:27.000;15.06
ECS_kWh_3_49;2021-03-22 17:36:27.000;25.71
ECS_kWh_3_49;2021-03-21 17:36:27.000;11.58
ECS_kWh_3_49;2021-03-20 17:36:27.000;17.26
ECS_kWh_3_49;2021-03-19 17:36:27.000;28.71
ECS_kWh_3_49;2021-03-18 17:36:27.000;28.34
ECS_kWh_3_49;2021-03-17 17:36:27.000;12.43
chauffage_kWh_3_49;2021-03-31 17:36:27.000;10.23
chauffage_kWh_3_49;2021-03-30 17:36:27.000;21.39
chauffage_kWh_3_49;2021-03-29 17:36:27.000;13.31
chauffage_kWh_3_49;2021-03-28 17:36:27.000;12.84
chauffage_kWh_3_49;2021-03-27 17:36:27.000;10.77
chauffage_kWh_3_49;2021-03-26 17:36:27.000;19.28
chauffage_kWh_3_49;2021-03-25 17:36:27.000;22.71
chauffage_kWh_3_49;2021-03-24 17:36:27.000;18.31
chauffage_kWh_3_49;2021-03-23 17:36:27.000;11.81
chauffage_kWh_3_49;2021-03-22 17:36:27.000;15.34
chauffage_kWh_3_49;2021-03-21 17:36:27.000;18.12
chauffage_kWh_3_49;2021-03-20 17:36:27.000;21.32
chauffage_kWh_3_49;2021-03-19 17:36:27.000;15.6
chauffage_kWh_3_49;2021-03-18 17:36:27.000;24.14
chauffage_kWh_3_49;2021-03-17 17:36:27.000;20.68
eau_froide_m3_3_49;2021-03-31 17:36:27.000;13.97
eau_froide_m3_3_49;2021-03-30 17:36:27.000;29.12
eau_froide_m3_3_49;2021-03-29 17:36:27.000;18.71
eau_froide_m3_3_49;2021-03-28 17:36:27.000;15.85
eau_froide_m3_3_49;2021-03-27 17:36:27.000;17.66
eau_froide_m3_3_49;2021-03-26 17:36:27.000;10.69
eau_froide_m3_3_49;2021-03-25 17:36:27.000;16.35
eau_froide_m3_3_49;2021-03-24 17:36:27.000;19.35
eau_froide_m3_3_49;2021-03-23 17:36:27.000;13.08
eau_froide_m3_3_49;2021-03-22 17:36:27.000;29.55
eau_froide_m3_3_49;2021-03-21 17:36:27.000;13.03
eau_froide_m3_3_49;2021-03-20 17:36:27.000;22.51
eau_froide_m3_3_49;2021-03-19 17:36:27.000;12.15
eau_froide_m3_3_49;2021-03-18 17:36:27.000;21.6
eau_froide_m3_3_49;2021-03-17 17:36:27.000;25.88
ECS_kWh_3_50;2021-03-31 17:36:27.000;11.23
ECS_kWh_3_50;2021-03-30 17:36:27.000;10.41
ECS_kWh_3_50;2021-03-29 17:36:27.000;29.75
ECS_kWh_3_50;2021-03-28 17:36:27.000;28.63
ECS_kWh_3_50;2021-03-27 17:36:27.000;17.82
ECS_kWh_3_50;2021-03-26 17:36:27.000;27.57
ECS_kWh_3_50;2021-03-25 17:36:27.000;18.04
ECS_kWh_3_50;2021-03-24 17:36:27.000;20.47
ECS_kWh_3_50;2021-03-23 17:36:27.000;21.15
ECS_kWh_3_50;2021-03-22 17:36:27.000;18.85
ECS_kWh_3_50;2021-03-21 17:36:27.000;17.64
ECS_kWh_3_50;2021-03-20 17:36:27.000;27.49
ECS_kWh_3_50;2021-03-19 17:36:27.000;17.48
ECS_kWh_3_50;2021-03-18 17:36:27.000;10.32
ECS_kWh_3_50;2021-03-17 17:36:27.000;14.03
chauffage_kWh_3_50;2021-03-31 17:36:27.000;29.93
chauffage_kWh_3_50;2021-03-30 17:36:27.000;19.88
chauffage_kWh_3_50;2021-03-29 17:36:27.000;17.56
chauffage_kWh_3_50;2021-03-28 17:36:27.000;24.32
chauffage_kWh_3_50;2021-03-27 17:36:27.000;19.7
chauffage_kWh_3_50;2021-03-26 17:36:27.000;18.66
chauffage_kWh_3_50;2021-03-25 17:36:27.000;17.79
chauffage_kWh_3_50;2021-03-24 17:36:27.000;16.38
chauffage_kWh_3_50;2021-03-23 17:36:27.000;17.73
chauffage_kWh_3_50;2021-03-22 17:36:27.000;11.43
chauffage_kWh_3_50;2021-03-21 17:36:27.000;19.62
chauffage_kWh_3_50;2021-03-20 17:36:27.000;23.45
chauffage_kWh_3_50;2021-03-19 17:36:27.000;29.83
chauffage_kWh_3_50;2021-03-18 17:36:27.000;23.65
chauffage_kWh_3_50;2021-03-17 17:36:27.000;13.43
eau_froide_m3_3_50;2021-03-31 17:36:27.000;18.88
eau_froide_m3_3_50;2021-03-30 17:36:27.000;10.39
eau_froide_m3_3_50;2021-03-29 17:36:27.000;19.21
eau_froide_m3_3_50;2021-03-28 17:36:27.000;24.37
eau_froide_m3_3_50;2021-03-27 17:36:27.000;16.16
eau_froide_m3_3_50;2021-03-26 17:36:27.000;13.56
eau_froide_m3_3_50;2021-03-25 17:36:27.000;13.43
eau_froide_m3_3_50;2021-03-24 17:36:27.000;25.41
eau_froide_m3_3_50;2021-03-23 17:36:27.000;16.68
eau_froide_m3_3_50;2021-03-22 17:36:27.000;27.42
eau_froide_m3_3_50;2021-03-21 17:36:27.000;28.92
eau_froide_m3_3_50;2021-03-20 17:36:27.000;10.41
eau_froide_m3_3_50;2021-03-19 17:36:27.000;14.83
eau_froide_m3_3_50;2021-03-18 17:36:27.000;27.81
eau_froide_m3_3_50;2021-03-17 17:36:27.000;23.18
ECS_kWh_3_51;2021-03-31 17:36:27.000;25.33
ECS_kWh_3_51;2021-03-30 17:36:27.000;23.15
ECS_kWh_3_51;2021-03-29 17:36:27.000;29.41
ECS_kWh_3_51;2021-03-28 17:36:27.000;14.2
ECS_kWh_3_51;2021-03-27 17:36:27.000;25.98
ECS_kWh_3_51;2021-03-26 17:36:27.000;19.23
ECS_kWh_3_51;2021-03-25 17:36:27.000;13.85
ECS_kWh_3_51;2021-03-24 17:36:27.000;13.05
ECS_kWh_3_51;2021-03-23 17:36:27.000;20.81
ECS_kWh_3_51;2021-03-22 17:36:27.000;14.13
ECS_kWh_3_51;2021-03-21 17:36:27.000;16.07
ECS_kWh_3_51;2021-03-20 17:36:27.000;16.33
ECS_kWh_3_51;2021-03-19 17:36:27.000;13.71
ECS_kWh_3_51;2021-03-18 17:36:27.000;12.68
ECS_kWh_3_51;2021-03-17 17:36:27.000;17.67
chauffage_kWh_3_51;2021-03-31 17:36:27.000;14.66
chauffage_kWh_3_51;2021-03-30 17:36:27.000;28.28
chauffage_kWh_3_51;2021-03-29 17:36:27.000;26.19
chauffage_kWh_3_51;2021-03-28 17:36:27.000;24.68
chauffage_kWh_3_51;2021-03-27 17:36:27.000;17.68
chauffage_kWh_3_51;2021-03-26 17:36:27.000;24.24
chauffage_kWh_3_51;2021-03-25 17:36:27.000;18.36
chauffage_kWh_3_51;2021-03-24 17:36:27.000;26.47
chauffage_kWh_3_51;2021-03-23 17:36:27.000;22.87
chauffage_kWh_3_51;2021-03-22 17:36:27.000;20.28
chauffage_kWh_3_51;2021-03-21 17:36:27.000;17.78
chauffage_kWh_3_51;2021-03-20 17:36:27.000;25.82
chauffage_kWh_3_51;2021-03-19 17:36:27.000;10.67
chauffage_kWh_3_51;2021-03-18 17:36:27.000;20.37
chauffage_kWh_3_51;2021-03-17 17:36:27.000;17.5
eau_froide_m3_3_51;2021-03-31 17:36:27.000;24.94
eau_froide_m3_3_51;2021-03-30 17:36:27.000;18.82
eau_froide_m3_3_51;2021-03-29 17:36:27.000;27.36
eau_froide_m3_3_51;2021-03-28 17:36:27.000;21.63
eau_froide_m3_3_51;2021-03-27 17:36:27.000;27.93
eau_froide_m3_3_51;2021-03-26 17:36:27.000;14.33
eau_froide_m3_3_51;2021-03-25 17:36:27.000;20.88
eau_froide_m3_3_51;2021-03-24 17:36:27.000;21.95
eau_froide_m3_3_51;2021-03-23 17:36:27.000;17.38
eau_froide_m3_3_51;2021-03-22 17:36:27.000;28.53
eau_froide_m3_3_51;2021-03-21 17:36:27.000;25.39
eau_froide_m3_3_51;2021-03-20 17:36:27.000;15.94
eau_froide_m3_3_51;2021-03-19 17:36:27.000;22.96
eau_froide_m3_3_51;2021-03-18 17:36:27.000;10.63
eau_froide_m3_3_51;2021-03-17 17:36:27.000;24.92
ECS_kWh_3_52;2021-03-31 17:36:27.000;15.41
ECS_kWh_3_52;2021-03-30 17:36:27.000;10.38
ECS_kWh_3_52;2021-03-29 17:36:27.000;12.33
ECS_kWh_3_52;2021-03-28 17:36:27.000;24.97
ECS_kWh_3_52;2021-03-27 17:36:27.000;28.55
ECS_kWh_3_52;2021-03-26 17:36:27.000;10.41
ECS_kWh_3_52;2021-03-25 17:36:27.000;22.62
ECS_kWh_3_52;2021-03-24 17:36:27.000;19.15
ECS_kWh_3_52;2021-03-23 17:36:27.000;29.4
ECS_kWh_3_52;2021-03-22 17:36:27.000;25.45
ECS_kWh_3_52;2021-03-21 17:36:27.000;24.0
ECS_kWh_3_52;2021-03-20 17:36:27.000;11.6
ECS_kWh_3_52;2021-03-19 17:36:27.000;23.15
ECS_kWh_3_52;2021-03-18 17:36:27.000;25.57
ECS_kWh_3_52;2021-03-17 17:36:27.000;12.12
chauffage_kWh_3_52;2021-03-31 17:36:27.000;12.3
chauffage_kWh_3_52;2021-03-30 17:36:27.000;10.59
chauffage_kWh_3_52;2021-03-29 17:36:27.000;27.34
chauffage_kWh_3_52;2021-03-28 17:36:27.000;26.06
chauffage_kWh_3_52;2021-03-27 17:36:27.000;15.92
chauffage_kWh_3_52;2021-03-26 17:36:27.000;11.0
chauffage_kWh_3_52;2021-03-25 17:36:27.000;22.07
chauffage_kWh_3_52;2021-03-24 17:36:27.000;22.22
chauffage_kWh_3_52;2021-03-23 17:36:27.000;12.29
chauffage_kWh_3_52;2021-03-22 17:36:27.000;26.83
chauffage_kWh_3_52;2021-03-21 17:36:27.000;25.22
chauffage_kWh_3_52;2021-03-20 17:36:27.000;21.96
chauffage_kWh_3_52;2021-03-19 17:36:27.000;16.76
chauffage_kWh_3_52;2021-03-18 17:36:27.000;18.11
chauffage_kWh_3_52;2021-03-17 17:36:27.000;21.74
eau_froide_m3_3_52;2021-03-31 17:36:27.000;10.33
eau_froide_m3_3_52;2021-03-30 17:36:27.000;28.46
eau_froide_m3_3_52;2021-03-29 17:36:27.000;11.71
eau_froide_m3_3_52;2021-03-28 17:36:27.000;11.29
eau_froide_m3_3_52;2021-03-27 17:36:27.000;10.28
eau_froide_m3_3_52;2021-03-26 17:36:27.000;20.73
eau_froide_m3_3_52;2021-03-25 17:36:27.000;24.82
eau_froide_m3_3_52;2021-03-24 17:36:27.000;20.7
eau_froide_m3_3_52;2021-03-23 17:36:27.000;12.75
eau_froide_m3_3_52;2021-03-22 17:36:27.000;23.4
eau_froide_m3_3_52;2021-03-21 17:36:27.000;29.46
eau_froide_m3_3_52;2021-03-20 17:36:27.000;20.65
eau_froide_m3_3_52;2021-03-19 17:36:27.000;11.4
eau_froide_m3_3_52;2021-03-18 17:36:27.000;13.74
eau_froide_m3_3_52;2021-03-17 17:36:27.000;10.81
ECS_kWh_3_53;2021-03-31 17:36:27.000;22.99
ECS_kWh_3_53;2021-03-30 17:36:27.000;19.81
ECS_kWh_3_53;2021-03-29 17:36:27.000;29.1
ECS_kWh_3_53;2021-03-28 17:36:27.000;25.36
ECS_kWh_3_53;2021-03-27 17:36:27.000;11.09
ECS_kWh_3_53;2021-03-26 17:36:27.000;25.71
ECS_kWh_3_53;2021-03-25 17:36:27.000;15.26
ECS_kWh_3_53;2021-03-24 17:36:27.000;25.25
ECS_kWh_3_53;2021-03-23 17:36:27.000;17.55
ECS_kWh_3_53;2021-03-22 17:36:27.000;23.33
ECS_kWh_3_53;2021-03-21 17:36:27.000;24.47
ECS_kWh_3_53;2021-03-20 17:36:27.000;23.62
ECS_kWh_3_53;2021-03-19 17:36:27.000;11.95
ECS_kWh_3_53;2021-03-18 17:36:27.000;14.79
ECS_kWh_3_53;2021-03-17 17:36:27.000;28.12
chauffage_kWh_3_53;2021-03-31 17:36:27.000;16.03
chauffage_kWh_3_53;2021-03-30 17:36:27.000;25.58
chauffage_kWh_3_53;2021-03-29 17:36:27.000;24.22
chauffage_kWh_3_53;2021-03-28 17:36:27.000;27.33
chauffage_kWh_3_53;2021-03-27 17:36:27.000;11.58
chauffage_kWh_3_53;2021-03-26 17:36:27.000;12.87
chauffage_kWh_3_53;2021-03-25 17:36:27.000;11.66
chauffage_kWh_3_53;2021-03-24 17:36:27.000;22.78
chauffage_kWh_3_53;2021-03-23 17:36:27.000;10.57
chauffage_kWh_3_53;2021-03-22 17:36:27.000;23.94
chauffage_kWh_3_53;2021-03-21 17:36:27.000;11.55
chauffage_kWh_3_53;2021-03-20 17:36:27.000;16.22
chauffage_kWh_3_53;2021-03-19 17:36:27.000;10.33
chauffage_kWh_3_53;2021-03-18 17:36:27.000;13.69
chauffage_kWh_3_53;2021-03-17 17:36:27.000;23.73
eau_froide_m3_3_53;2021-03-31 17:36:27.000;24.94
eau_froide_m3_3_53;2021-03-30 17:36:27.000;25.84
eau_froide_m3_3_53;2021-03-29 17:36:27.000;17.54
eau_froide_m3_3_53;2021-03-28 17:36:27.000;10.86
eau_froide_m3_3_53;2021-03-27 17:36:27.000;21.52
eau_froide_m3_3_53;2021-03-26 17:36:27.000;28.33
eau_froide_m3_3_53;2021-03-25 17:36:27.000;14.82
eau_froide_m3_3_53;2021-03-24 17:36:27.000;28.27
eau_froide_m3_3_53;2021-03-23 17:36:27.000;24.61
eau_froide_m3_3_53;2021-03-22 17:36:27.000;20.42
eau_froide_m3_3_53;2021-03-21 17:36:27.000;28.96
eau_froide_m3_3_53;2021-03-20 17:36:27.000;23.46
eau_froide_m3_3_53;2021-03-19 17:36:27.000;20.96
eau_froide_m3_3_53;2021-03-18 17:36:27.000;24.75
eau_froide_m3_3_53;2021-03-17 17:36:27.000;17.5
ECS_kWh_3_54;2021-03-31 17:36:27.000;19.16
ECS_kWh_3_54;2021-03-30 17:36:27.000;27.86
ECS_kWh_3_54;2021-03-29 17:36:27.000;24.39
ECS_kWh_3_54;2021-03-28 17:36:27.000;29.97
ECS_kWh_3_54;2021-03-27 17:36:27.000;12.84
ECS_kWh_3_54;2021-03-26 17:36:27.000;12.97
ECS_kWh_3_54;2021-03-25 17:36:27.000;12.12
ECS_kWh_3_54;2021-03-24 17:36:27.000;18.67
ECS_kWh_3_54;2021-03-23 17:36:27.000;22.73
ECS_kWh_3_54;2021-03-22 17:36:27.000;12.97
ECS_kWh_3_54;2021-03-21 17:36:27.000;19.4
ECS_kWh_3_54;2021-03-20 17:36:27.000;14.12
ECS_kWh_3_54;2021-03-19 17:36:27.000;22.91
ECS_kWh_3_54;2021-03-18 17:36:27.000;18.08
ECS_kWh_3_54;2021-03-17 17:36:27.000;18.2
chauffage_kWh_3_54;2021-03-31 17:36:27.000;21.32
chauffage_kWh_3_54;2021-03-30 17:36:27.000;15.54
chauffage_kWh_3_54;2021-03-29 17:36:27.000;14.4
chauffage_kWh_3_54;2021-03-28 17:36:27.000;29.0
chauffage_kWh_3_54;2021-03-27 17:36:27.000;12.37
chauffage_kWh_3_54;2021-03-26 17:36:27.000;27.89
chauffage_kWh_3_54;2021-03-25 17:36:27.000;25.36
chauffage_kWh_3_54;2021-03-24 17:36:27.000;26.32
chauffage_kWh_3_54;2021-03-23 17:36:27.000;24.87
chauffage_kWh_3_54;2021-03-22 17:36:27.000;11.77
chauffage_kWh_3_54;2021-03-21 17:36:27.000;25.58
chauffage_kWh_3_54;2021-03-20 17:36:27.000;19.9
chauffage_kWh_3_54;2021-03-19 17:36:27.000;13.82
chauffage_kWh_3_54;2021-03-18 17:36:27.000;24.1
chauffage_kWh_3_54;2021-03-17 17:36:27.000;21.18
eau_froide_m3_3_54;2021-03-31 17:36:27.000;16.37
eau_froide_m3_3_54;2021-03-30 17:36:27.000;26.36
eau_froide_m3_3_54;2021-03-29 17:36:27.000;14.74
eau_froide_m3_3_54;2021-03-28 17:36:27.000;21.61
eau_froide_m3_3_54;2021-03-27 17:36:27.000;18.8
eau_froide_m3_3_54;2021-03-26 17:36:27.000;26.85
eau_froide_m3_3_54;2021-03-25 17:36:27.000;10.45
eau_froide_m3_3_54;2021-03-24 17:36:27.000;28.5
eau_froide_m3_3_54;2021-03-23 17:36:27.000;25.04
eau_froide_m3_3_54;2021-03-22 17:36:27.000;22.09
eau_froide_m3_3_54;2021-03-21 17:36:27.000;29.6
eau_froide_m3_3_54;2021-03-20 17:36:27.000;22.23
eau_froide_m3_3_54;2021-03-19 17:36:27.000;20.39
eau_froide_m3_3_54;2021-03-18 17:36:27.000;21.97
eau_froide_m3_3_54;2021-03-17 17:36:27.000;26.64
ECS_kWh_3_55;2021-03-31 17:36:27.000;19.68
ECS_kWh_3_55;2021-03-30 17:36:27.000;14.76
ECS_kWh_3_55;2021-03-29 17:36:27.000;25.03
ECS_kWh_3_55;2021-03-28 17:36:27.000;24.22
ECS_kWh_3_55;2021-03-27 17:36:27.000;20.72
ECS_kWh_3_55;2021-03-26 17:36:27.000;25.82
ECS_kWh_3_55;2021-03-25 17:36:27.000;26.45
ECS_kWh_3_55;2021-03-24 17:36:27.000;21.87
ECS_kWh_3_55;2021-03-23 17:36:27.000;25.86
ECS_kWh_3_55;2021-03-22 17:36:27.000;21.5
ECS_kWh_3_55;2021-03-21 17:36:27.000;24.38
ECS_kWh_3_55;2021-03-20 17:36:27.000;12.16
ECS_kWh_3_55;2021-03-19 17:36:27.000;14.12
ECS_kWh_3_55;2021-03-18 17:36:27.000;10.74
ECS_kWh_3_55;2021-03-17 17:36:27.000;23.1
chauffage_kWh_3_55;2021-03-31 17:36:27.000;12.41
chauffage_kWh_3_55;2021-03-30 17:36:27.000;10.02
chauffage_kWh_3_55;2021-03-29 17:36:27.000;18.56
chauffage_kWh_3_55;2021-03-28 17:36:27.000;11.16
chauffage_kWh_3_55;2021-03-27 17:36:27.000;13.03
chauffage_kWh_3_55;2021-03-26 17:36:27.000;16.51
chauffage_kWh_3_55;2021-03-25 17:36:27.000;26.01
chauffage_kWh_3_55;2021-03-24 17:36:27.000;27.57
chauffage_kWh_3_55;2021-03-23 17:36:27.000;17.36
chauffage_kWh_3_55;2021-03-22 17:36:27.000;15.42
chauffage_kWh_3_55;2021-03-21 17:36:27.000;21.38
chauffage_kWh_3_55;2021-03-20 17:36:27.000;20.17
chauffage_kWh_3_55;2021-03-19 17:36:27.000;21.67
chauffage_kWh_3_55;2021-03-18 17:36:27.000;27.52
chauffage_kWh_3_55;2021-03-17 17:36:27.000;28.52
eau_froide_m3_3_55;2021-03-31 17:36:27.000;23.44
eau_froide_m3_3_55;2021-03-30 17:36:27.000;23.04
eau_froide_m3_3_55;2021-03-29 17:36:27.000;11.94
eau_froide_m3_3_55;2021-03-28 17:36:27.000;13.99
eau_froide_m3_3_55;2021-03-27 17:36:27.000;19.81
eau_froide_m3_3_55;2021-03-26 17:36:27.000;15.61
eau_froide_m3_3_55;2021-03-25 17:36:27.000;10.12
eau_froide_m3_3_55;2021-03-24 17:36:27.000;13.13
eau_froide_m3_3_55;2021-03-23 17:36:27.000;20.39
eau_froide_m3_3_55;2021-03-22 17:36:27.000;11.99
eau_froide_m3_3_55;2021-03-21 17:36:27.000;28.94
eau_froide_m3_3_55;2021-03-20 17:36:27.000;27.17
eau_froide_m3_3_55;2021-03-19 17:36:27.000;17.51
eau_froide_m3_3_55;2021-03-18 17:36:27.000;14.07
eau_froide_m3_3_55;2021-03-17 17:36:27.000;19.33
ECS_kWh_3_56;2021-03-31 17:36:27.000;21.83
ECS_kWh_3_56;2021-03-30 17:36:27.000;22.23
ECS_kWh_3_56;2021-03-29 17:36:27.000;19.97
ECS_kWh_3_56;2021-03-28 17:36:27.000;28.58
ECS_kWh_3_56;2021-03-27 17:36:27.000;19.34
ECS_kWh_3_56;2021-03-26 17:36:27.000;17.36
ECS_kWh_3_56;2021-03-25 17:36:27.000;23.02
ECS_kWh_3_56;2021-03-24 17:36:27.000;12.79
ECS_kWh_3_56;2021-03-23 17:36:27.000;10.1
ECS_kWh_3_56;2021-03-22 17:36:27.000;23.84
ECS_kWh_3_56;2021-03-21 17:36:27.000;26.68
ECS_kWh_3_56;2021-03-20 17:36:27.000;26.41
ECS_kWh_3_56;2021-03-19 17:36:27.000;29.37
ECS_kWh_3_56;2021-03-18 17:36:27.000;18.26
ECS_kWh_3_56;2021-03-17 17:36:27.000;22.18
chauffage_kWh_3_56;2021-03-31 17:36:27.000;15.38
chauffage_kWh_3_56;2021-03-30 17:36:27.000;13.98
chauffage_kWh_3_56;2021-03-29 17:36:27.000;21.5
chauffage_kWh_3_56;2021-03-28 17:36:27.000;23.32
chauffage_kWh_3_56;2021-03-27 17:36:27.000;13.27
chauffage_kWh_3_56;2021-03-26 17:36:27.000;12.93
chauffage_kWh_3_56;2021-03-25 17:36:27.000;26.32
chauffage_kWh_3_56;2021-03-24 17:36:27.000;15.02
chauffage_kWh_3_56;2021-03-23 17:36:27.000;23.55
chauffage_kWh_3_56;2021-03-22 17:36:27.000;24.26
chauffage_kWh_3_56;2021-03-21 17:36:27.000;23.5
chauffage_kWh_3_56;2021-03-20 17:36:27.000;15.85
chauffage_kWh_3_56;2021-03-19 17:36:27.000;17.78
chauffage_kWh_3_56;2021-03-18 17:36:27.000;28.33
chauffage_kWh_3_56;2021-03-17 17:36:27.000;29.96
eau_froide_m3_3_56;2021-03-31 17:36:27.000;24.27
eau_froide_m3_3_56;2021-03-30 17:36:27.000;14.71
eau_froide_m3_3_56;2021-03-29 17:36:27.000;29.81
eau_froide_m3_3_56;2021-03-28 17:36:27.000;13.76
eau_froide_m3_3_56;2021-03-27 17:36:27.000;11.61
eau_froide_m3_3_56;2021-03-26 17:36:27.000;28.03
eau_froide_m3_3_56;2021-03-25 17:36:27.000;16.31
eau_froide_m3_3_56;2021-03-24 17:36:27.000;18.9
eau_froide_m3_3_56;2021-03-23 17:36:27.000;23.31
eau_froide_m3_3_56;2021-03-22 17:36:27.000;11.5
eau_froide_m3_3_56;2021-03-21 17:36:27.000;27.83
eau_froide_m3_3_56;2021-03-20 17:36:27.000;14.37
eau_froide_m3_3_56;2021-03-19 17:36:27.000;16.43
eau_froide_m3_3_56;2021-03-18 17:36:27.000;12.4
eau_froide_m3_3_56;2021-03-17 17:36:27.000;27.55
