tagName;ts;value_diff;tagValue;week
eau_froide_m3_3_40;2021-03-26 17:36:27;13.35;18589.17;13
eau_froide_m3_3_40;2021-03-27 17:36:27;11.68;18600.85;13
eau_froide_m3_3_40;2021-03-28 17:36:27;12.5;18613.35;14
eau_froide_m3_3_40;2021-03-29 17:36:27;21.06;18634.41;14
eau_froide_m3_3_40;2021-03-30 17:36:27;21.91;18656.32;14
eau_froide_m3_3_40;2021-03-31 17:36:27;24.8;18681.12;14
ECS_kWh_3_40;2021-03-17 17:36:27;12.28;15012.28;12
ECS_kWh_3_40;2021-03-18 17:36:27;10.32;15022.6;12
ECS_kWh_3_40;2021-03-19 17:36:27;18.69;15041.29;12
ECS_kWh_3_40;2021-03-20 17:36:27;17.15;15058.44;12
ECS_kWh_3_40;2021-03-21 17:36:27;11.16;15069.6;13
ECS_kWh_3_40;2021-03-22 17:36:27;15.84;15085.44;13
ECS_kWh_3_40;2021-03-23 17:36:27;11.44;15096.88;13
ECS_kWh_3_40;2021-03-24 17:36:27;16.29;15113.17;13
ECS_kWh_3_40;2021-03-25 17:36:27;19.81;15132.98;13
ECS_kWh_3_40;2021-03-26 17:36:27;15.89;15148.87;13
ECS_kWh_3_40;2021-03-27 17:36:27;15.42;15164.29;13
ECS_kWh_3_40;2021-03-28 17:36:27;26.26;15190.55;14
ECS_kWh_3_40;2021-03-29 17:36:27;18.68;15209.23;14
ECS_kWh_3_40;2021-03-30 17:36:27;19.88;15229.11;14
ECS_kWh_3_40;2021-03-31 17:36:27;23.5;15252.61;14
chauffage_kWh_3_41;2021-03-17 17:36:27;11.88;12011.88;12
chauffage_kWh_3_41;2021-03-18 17:36:27;29.77;12041.65;12
chauffage_kWh_3_41;2021-03-19 17:36:27;12.08;12053.73;12
chauffage_kWh_3_41;2021-03-20 17:36:27;10.78;12064.51;12
chauffage_kWh_3_41;2021-03-21 17:36:27;19.77;12084.28;13
chauffage_kWh_3_41;2021-03-22 17:36:27;26.73;12111.01;13
chauffage_kWh_3_41;2021-03-23 17:36:27;13.89;12124.9;13
chauffage_kWh_3_41;2021-03-24 17:36:27;27.41;12152.31;13
chauffage_kWh_3_41;2021-03-25 17:36:27;28.14;12180.45;13
chauffage_kWh_3_41;2021-03-26 17:36:27;22.67;12203.12;13
chauffage_kWh_3_41;2021-03-27 17:36:27;27.31;12230.43;13
chauffage_kWh_3_41;2021-03-28 17:36:27;21.67;12252.1;14
chauffage_kWh_3_41;2021-03-29 17:36:27;11.01;12263.11;14
chauffage_kWh_3_41;2021-03-30 17:36:27;29.64;12292.75;14
chauffage_kWh_3_41;2021-03-31 17:36:27;27.09;12319.84;14
eau_froide_m3_3_41;2021-03-17 17:36:27;27.58;18401.58;12
eau_froide_m3_3_41;2021-03-18 17:36:27;25.13;18426.71;12
eau_froide_m3_3_41;2021-03-19 17:36:27;15.75;18442.46;12
eau_froide_m3_3_41;2021-03-20 17:36:27;11.98;18454.44;12
eau_froide_m3_3_41;2021-03-21 17:36:27;25.47;18479.91;13
eau_froide_m3_3_41;2021-03-22 17:36:27;17.44;18497.35;13
eau_froide_m3_3_41;2021-03-23 17:36:27;17.35;18514.7;13
eau_froide_m3_3_41;2021-03-24 17:36:27;26.97;18541.67;13
eau_froide_m3_3_41;2021-03-25 17:36:27;15.43;18557.1;13
eau_froide_m3_3_41;2021-03-26 17:36:27;25.35;18582.45;13
eau_froide_m3_3_41;2021-03-27 17:36:27;21.78;18604.23;13
eau_froide_m3_3_41;2021-03-28 17:36:27;15.72;18619.95;14
eau_froide_m3_3_41;2021-03-29 17:36:27;16.49;18636.44;14
eau_froide_m3_3_41;2021-03-30 17:36:27;16.86;18653.3;14
eau_froide_m3_3_41;2021-03-31 17:36:27;17.08;18670.38;14
ECS_kWh_3_42;2021-03-17 17:36:27;13.37;15013.37;12
ECS_kWh_3_42;2021-03-18 17:36:27;17.39;15030.76;12
ECS_kWh_3_42;2021-03-19 17:36:27;14.7;15045.46;12
ECS_kWh_3_42;2021-03-20 17:36:27;19.77;15065.23;12
ECS_kWh_3_42;2021-03-21 17:36:27;22.06;15087.29;13
ECS_kWh_3_42;2021-03-22 17:36:27;28.3;15115.59;13
ECS_kWh_3_42;2021-03-23 17:36:27;10.03;15125.62;13
ECS_kWh_3_42;2021-03-24 17:36:27;24.21;15149.83;13
ECS_kWh_3_42;2021-03-25 17:36:27;22.07;15171.9;13
ECS_kWh_3_42;2021-03-26 17:36:27;16.03;15187.93;13
ECS_kWh_3_42;2021-03-27 17:36:27;21.21;15209.14;13
ECS_kWh_3_42;2021-03-28 17:36:27;19.92;15229.06;14
ECS_kWh_3_42;2021-03-29 17:36:27;19.75;15248.81;14
ECS_kWh_3_42;2021-03-30 17:36:27;14.47;15263.28;14
ECS_kWh_3_42;2021-03-31 17:36:27;15.07;15278.35;14
chauffage_kWh_3_42;2021-03-17 17:36:27;28.95;12028.95;12
chauffage_kWh_3_42;2021-03-18 17:36:27;15.39;12044.34;12
chauffage_kWh_3_42;2021-03-19 17:36:27;14.66;12059;12
chauffage_kWh_3_42;2021-03-20 17:36:27;13.58;12072.58;12
chauffage_kWh_3_42;2021-03-21 17:36:27;22.35;12094.93;13
chauffage_kWh_3_42;2021-03-22 17:36:27;19.3;12114.23;13
chauffage_kWh_3_42;2021-03-23 17:36:27;26.54;12140.77;13
chauffage_kWh_3_42;2021-03-24 17:36:27;15.27;12156.04;13
chauffage_kWh_3_42;2021-03-25 17:36:27;21.58;12177.62;13
chauffage_kWh_3_42;2021-03-26 17:36:27;15.65;12193.27;13
chauffage_kWh_3_42;2021-03-27 17:36:27;17.18;12210.45;13
chauffage_kWh_3_42;2021-03-28 17:36:27;25.52;12235.97;14
chauffage_kWh_3_42;2021-03-29 17:36:27;17.56;12253.53;14
chauffage_kWh_3_42;2021-03-30 17:36:27;22.93;12276.46;14
chauffage_kWh_3_42;2021-03-31 17:36:27;26.01;12302.47;14
eau_froide_m3_3_42;2021-03-17 17:36:27;15.55;18389.55;12
eau_froide_m3_3_42;2021-03-18 17:36:27;10.22;18399.77;12
eau_froide_m3_3_42;2021-03-19 17:36:27;12.81;18412.58;12
eau_froide_m3_3_42;2021-03-20 17:36:27;20.35;18432.93;12
eau_froide_m3_3_42;2021-03-21 17:36:27;22.06;18454.99;13
eau_froide_m3_3_42;2021-03-22 17:36:27;12.18;18467.17;13
eau_froide_m3_3_42;2021-03-23 17:36:27;21.2;18488.37;13
eau_froide_m3_3_42;2021-03-24 17:36:27;11.94;18500.31;13
eau_froide_m3_3_42;2021-03-25 17:36:27;29.47;18529.78;13
eau_froide_m3_3_42;2021-03-26 17:36:27;27.4;18557.18;13
eau_froide_m3_3_42;2021-03-27 17:36:27;29.07;18586.25;13
eau_froide_m3_3_42;2021-03-28 17:36:27;26.02;18612.27;14
eau_froide_m3_3_42;2021-03-29 17:36:27;15.4;18627.67;14
eau_froide_m3_3_42;2021-03-30 17:36:27;19.19;18646.86;14
eau_froide_m3_3_42;2021-03-31 17:36:27;26.06;18672.92;14
ECS_kWh_3_43;2021-03-17 17:36:27;16.78;15016.78;12
ECS_kWh_3_43;2021-03-18 17:36:27;11.74;15028.52;12
ECS_kWh_3_43;2021-03-19 17:36:27;13.36;15041.88;12
ECS_kWh_3_43;2021-03-20 17:36:27;13.22;15055.1;12
ECS_kWh_3_43;2021-03-21 17:36:27;17.87;15072.97;13
ECS_kWh_3_43;2021-03-22 17:36:27;18.93;15091.9;13
ECS_kWh_3_43;2021-03-23 17:36:27;13.2;15105.1;13
ECS_kWh_3_43;2021-03-24 17:36:27;17.95;15123.05;13
ECS_kWh_3_43;2021-03-25 17:36:27;20.48;15143.53;13
ECS_kWh_3_43;2021-03-26 17:36:27;15.96;15159.49;13
ECS_kWh_3_43;2021-03-27 17:36:27;19.35;15178.84;13
ECS_kWh_3_43;2021-03-28 17:36:27;13.09;15191.93;14
ECS_kWh_3_43;2021-03-29 17:36:27;16.97;15208.9;14
ECS_kWh_3_43;2021-03-30 17:36:27;15.46;15224.36;14
ECS_kWh_3_43;2021-03-31 17:36:27;15.43;15239.79;14
chauffage_kWh_3_43;2021-03-17 17:36:27;20.97;12020.97;12
chauffage_kWh_3_43;2021-03-18 17:36:27;23.47;12044.44;12
chauffage_kWh_3_43;2021-03-19 17:36:27;25.21;12069.65;12
chauffage_kWh_3_43;2021-03-20 17:36:27;13.07;12082.72;12
chauffage_kWh_3_43;2021-03-21 17:36:27;14.45;12097.17;13
chauffage_kWh_3_43;2021-03-22 17:36:27;19.58;12116.75;13
chauffage_kWh_3_43;2021-03-23 17:36:27;10.7;12127.45;13
chauffage_kWh_3_43;2021-03-24 17:36:27;27.24;12154.69;13
chauffage_kWh_3_43;2021-03-25 17:36:27;18.62;12173.31;13
chauffage_kWh_3_43;2021-03-26 17:36:27;11.06;12184.37;13
chauffage_kWh_3_43;2021-03-27 17:36:27;23.04;12207.41;13
chauffage_kWh_3_43;2021-03-28 17:36:27;29.42;12236.83;14
chauffage_kWh_3_43;2021-03-29 17:36:27;23.78;12260.61;14
chauffage_kWh_3_43;2021-03-30 17:36:27;12.55;12273.16;14
chauffage_kWh_3_43;2021-03-31 17:36:27;16.48;12289.64;14
eau_froide_m3_3_43;2021-03-17 17:36:27;18.1;18392.1;12
eau_froide_m3_3_43;2021-03-18 17:36:27;14.48;18406.58;12
eau_froide_m3_3_43;2021-03-19 17:36:27;26.7;18433.28;12
eau_froide_m3_3_43;2021-03-20 17:36:27;17.09;18450.37;12
eau_froide_m3_3_43;2021-03-21 17:36:27;10.32;18460.69;13
eau_froide_m3_3_43;2021-03-22 17:36:27;19.49;18480.18;13
eau_froide_m3_3_43;2021-03-23 17:36:27;16.17;18496.35;13
eau_froide_m3_3_43;2021-03-24 17:36:27;17.44;18513.79;13
eau_froide_m3_3_43;2021-03-25 17:36:27;11.24;18525.03;13
eau_froide_m3_3_43;2021-03-26 17:36:27;22.06;18547.09;13
eau_froide_m3_3_43;2021-03-27 17:36:27;13.69;18560.78;13
eau_froide_m3_3_43;2021-03-28 17:36:27;25.39;18586.17;14
eau_froide_m3_3_43;2021-03-29 17:36:27;29.32;18615.49;14
eau_froide_m3_3_43;2021-03-30 17:36:27;13.79;18629.28;14
eau_froide_m3_3_43;2021-03-31 17:36:27;18.82;18648.1;14
ECS_kWh_3_44;2021-03-17 17:36:27;22.42;15022.42;12
ECS_kWh_3_44;2021-03-18 17:36:27;14.56;15036.98;12
ECS_kWh_3_44;2021-03-19 17:36:27;28.91;15065.89;12
ECS_kWh_3_44;2021-03-20 17:36:27;16.48;15082.37;12
ECS_kWh_3_44;2021-03-21 17:36:27;11.74;15094.11;13
ECS_kWh_3_44;2021-03-22 17:36:27;25.64;15119.75;13
ECS_kWh_3_44;2021-03-23 17:36:27;17.46;15137.21;13
ECS_kWh_3_44;2021-03-24 17:36:27;28.62;15165.83;13
ECS_kWh_3_44;2021-03-25 17:36:27;14.12;15179.95;13
ECS_kWh_3_44;2021-03-26 17:36:27;17.76;15197.71;13
ECS_kWh_3_44;2021-03-27 17:36:27;21.42;15219.13;13
ECS_kWh_3_44;2021-03-28 17:36:27;27.39;15246.52;14
ECS_kWh_3_44;2021-03-29 17:36:27;23.9;15270.42;14
ECS_kWh_3_44;2021-03-30 17:36:27;13.93;15284.35;14
ECS_kWh_3_44;2021-03-31 17:36:27;27.65;15312;14
chauffage_kWh_3_44;2021-03-17 17:36:27;14.37;12014.37;12
chauffage_kWh_3_44;2021-03-18 17:36:27;21.87;12036.24;12
chauffage_kWh_3_44;2021-03-19 17:36:27;16.11;12052.35;12
chauffage_kWh_3_44;2021-03-20 17:36:27;15.2;12067.55;12
chauffage_kWh_3_44;2021-03-21 17:36:27;25.25;12092.8;13
chauffage_kWh_3_44;2021-03-22 17:36:27;26.64;12119.44;13
chauffage_kWh_3_44;2021-03-23 17:36:27;14.21;12133.65;13
chauffage_kWh_3_44;2021-03-24 17:36:27;29.72;12163.37;13
chauffage_kWh_3_44;2021-03-25 17:36:27;25.52;12188.89;13
chauffage_kWh_3_44;2021-03-26 17:36:27;11.59;12200.48;13
chauffage_kWh_3_44;2021-03-27 17:36:27;26.38;12226.86;13
chauffage_kWh_3_44;2021-03-28 17:36:27;28.19;12255.05;14
chauffage_kWh_3_44;2021-03-29 17:36:27;25.49;12280.54;14
chauffage_kWh_3_44;2021-03-30 17:36:27;27.28;12307.82;14
chauffage_kWh_3_44;2021-03-31 17:36:27;25.88;12333.7;14
eau_froide_m3_3_44;2021-03-17 17:36:27;14.79;18388.79;12
eau_froide_m3_3_44;2021-03-18 17:36:27;16.95;18405.74;12
eau_froide_m3_3_44;2021-03-19 17:36:27;10.03;18415.77;12
eau_froide_m3_3_44;2021-03-20 17:36:27;26.05;18441.82;12
eau_froide_m3_3_44;2021-03-21 17:36:27;20.59;18462.41;13
eau_froide_m3_3_44;2021-03-22 17:36:27;18.76;18481.17;13
eau_froide_m3_3_44;2021-03-23 17:36:27;24.14;18505.31;13
eau_froide_m3_3_44;2021-03-24 17:36:27;25.67;18530.98;13
eau_froide_m3_3_44;2021-03-25 17:36:27;27.86;18558.84;13
eau_froide_m3_3_44;2021-03-26 17:36:27;15.72;18574.56;13
eau_froide_m3_3_44;2021-03-27 17:36:27;27.62;18602.18;13
eau_froide_m3_3_44;2021-03-28 17:36:27;10.07;18612.25;14
eau_froide_m3_3_44;2021-03-29 17:36:27;15.73;18627.98;14
eau_froide_m3_3_44;2021-03-30 17:36:27;20.49;18648.47;14
eau_froide_m3_3_44;2021-03-31 17:36:27;18.32;18666.79;14
ECS_kWh_3_45;2021-03-17 17:36:27;27.27;15027.27;12
ECS_kWh_3_45;2021-03-18 17:36:27;22.43;15049.7;12
ECS_kWh_3_45;2021-03-19 17:36:27;18.31;15068.01;12
ECS_kWh_3_45;2021-03-20 17:36:27;19.92;15087.93;12
ECS_kWh_3_45;2021-03-21 17:36:27;11.99;15099.92;13
ECS_kWh_3_45;2021-03-22 17:36:27;11.79;15111.71;13
ECS_kWh_3_45;2021-03-23 17:36:27;16.82;15128.53;13
ECS_kWh_3_45;2021-03-24 17:36:27;13.12;15141.65;13
ECS_kWh_3_45;2021-03-25 17:36:27;11.12;15152.77;13
ECS_kWh_3_45;2021-03-26 17:36:27;21.59;15174.36;13
ECS_kWh_3_45;2021-03-27 17:36:27;11.81;15186.17;13
ECS_kWh_3_45;2021-03-28 17:36:27;22.46;15208.63;14
ECS_kWh_3_45;2021-03-29 17:36:27;21.94;15230.57;14
ECS_kWh_3_45;2021-03-30 17:36:27;15.93;15246.5;14
ECS_kWh_3_45;2021-03-31 17:36:27;12.59;15259.09;14
chauffage_kWh_3_45;2021-03-17 17:36:27;15.4;12015.4;12
chauffage_kWh_3_45;2021-03-18 17:36:27;14.84;12030.24;12
chauffage_kWh_3_45;2021-03-19 17:36:27;18.39;12048.63;12
chauffage_kWh_3_45;2021-03-20 17:36:27;13.21;12061.84;12
chauffage_kWh_3_45;2021-03-21 17:36:27;27.58;12089.42;13
chauffage_kWh_3_45;2021-03-22 17:36:27;26.61;12116.03;13
chauffage_kWh_3_45;2021-03-23 17:36:27;27.75;12143.78;13
chauffage_kWh_3_45;2021-03-24 17:36:27;22.93;12166.71;13
chauffage_kWh_3_45;2021-03-25 17:36:27;22;12188.71;13
chauffage_kWh_3_45;2021-03-26 17:36:27;24.19;12212.9;13
chauffage_kWh_3_45;2021-03-27 17:36:27;25.14;12238.04;13
chauffage_kWh_3_45;2021-03-28 17:36:27;25.08;12263.12;14
chauffage_kWh_3_45;2021-03-29 17:36:27;10.33;12273.45;14
chauffage_kWh_3_45;2021-03-30 17:36:27;14.35;12287.8;14
chauffage_kWh_3_45;2021-03-31 17:36:27;19.89;12307.69;14
eau_froide_m3_3_45;2021-03-17 17:36:27;16.3;18390.3;12
eau_froide_m3_3_45;2021-03-18 17:36:27;10.16;18400.46;12
eau_froide_m3_3_45;2021-03-19 17:36:27;11.53;18411.99;12
eau_froide_m3_3_45;2021-03-20 17:36:27;12.14;18424.13;12
eau_froide_m3_3_45;2021-03-21 17:36:27;17.59;18441.72;13
eau_froide_m3_3_45;2021-03-22 17:36:27;14.63;18456.35;13
eau_froide_m3_3_45;2021-03-23 17:36:27;13.47;18469.82;13
eau_froide_m3_3_45;2021-03-24 17:36:27;27.49;18497.31;13
eau_froide_m3_3_45;2021-03-25 17:36:27;20.4;18517.71;13
eau_froide_m3_3_45;2021-03-26 17:36:27;19.27;18536.98;13
eau_froide_m3_3_45;2021-03-27 17:36:27;21.72;18558.7;13
eau_froide_m3_3_45;2021-03-28 17:36:27;12;18570.7;14
eau_froide_m3_3_45;2021-03-29 17:36:27;11.22;18581.92;14
eau_froide_m3_3_45;2021-03-30 17:36:27;18.61;18600.53;14
eau_froide_m3_3_45;2021-03-31 17:36:27;16.31;18616.84;14
ECS_kWh_3_47;2021-03-17 17:36:27;20.94;15020.94;12
ECS_kWh_3_47;2021-03-18 17:36:27;26.82;15047.76;12
ECS_kWh_3_47;2021-03-19 17:36:27;13.67;15061.43;12
ECS_kWh_3_47;2021-03-20 17:36:27;19.08;15080.51;12
ECS_kWh_3_47;2021-03-21 17:36:27;11.65;15092.16;13
ECS_kWh_3_47;2021-03-22 17:36:27;19.54;15111.7;13
ECS_kWh_3_47;2021-03-23 17:36:27;21.7;15133.4;13
ECS_kWh_3_47;2021-03-24 17:36:27;14.4;15147.8;13
ECS_kWh_3_47;2021-03-25 17:36:27;29.53;15177.33;13
ECS_kWh_3_47;2021-03-26 17:36:27;28.68;15206.01;13
ECS_kWh_3_47;2021-03-27 17:36:27;28.76;15234.77;13
ECS_kWh_3_47;2021-03-28 17:36:27;29.17;15263.94;14
ECS_kWh_3_47;2021-03-29 17:36:27;17.75;15281.69;14
ECS_kWh_3_47;2021-03-30 17:36:27;21.11;15302.8;14
ECS_kWh_3_47;2021-03-31 17:36:27;14.47;15317.27;14
chauffage_kWh_3_47;2021-03-17 17:36:27;16.18;12016.18;12
chauffage_kWh_3_47;2021-03-18 17:36:27;24.75;12040.93;12
chauffage_kWh_3_47;2021-03-19 17:36:27;17.15;12058.08;12
chauffage_kWh_3_47;2021-03-20 17:36:27;16.78;12074.86;12
chauffage_kWh_3_47;2021-03-21 17:36:27;27.06;12101.92;13
chauffage_kWh_3_47;2021-03-22 17:36:27;25.06;12126.98;13
chauffage_kWh_3_47;2021-03-23 17:36:27;12.93;12139.91;13
chauffage_kWh_3_47;2021-03-24 17:36:27;25.26;12165.17;13
chauffage_kWh_3_47;2021-03-25 17:36:27;23.75;12188.92;13
chauffage_kWh_3_47;2021-03-26 17:36:27;18.72;12207.64;13
chauffage_kWh_3_47;2021-03-27 17:36:27;27.3;12234.94;13
chauffage_kWh_3_47;2021-03-28 17:36:27;23.75;12258.69;14
chauffage_kWh_3_47;2021-03-29 17:36:27;11.98;12270.67;14
chauffage_kWh_3_47;2021-03-30 17:36:27;17.98;12288.65;14
chauffage_kWh_3_47;2021-03-31 17:36:27;12.48;12301.13;14
eau_froide_m3_3_47;2021-03-17 17:36:27;16.68;18390.68;12
eau_froide_m3_3_47;2021-03-18 17:36:27;14.05;18404.73;12
eau_froide_m3_3_47;2021-03-19 17:36:27;14.35;18419.08;12
eau_froide_m3_3_47;2021-03-20 17:36:27;22.22;18441.3;12
eau_froide_m3_3_47;2021-03-21 17:36:27;12.64;18453.94;13
eau_froide_m3_3_47;2021-03-22 17:36:27;14.22;18468.16;13
eau_froide_m3_3_47;2021-03-23 17:36:27;21.63;18489.79;13
eau_froide_m3_3_47;2021-03-24 17:36:27;10.77;18500.56;13
eau_froide_m3_3_47;2021-03-25 17:36:27;10.65;18511.21;13
eau_froide_m3_3_47;2021-03-26 17:36:27;11.39;18522.6;13
eau_froide_m3_3_47;2021-03-27 17:36:27;17.95;18540.55;13
eau_froide_m3_3_47;2021-03-28 17:36:27;22.46;18563.01;14
eau_froide_m3_3_47;2021-03-29 17:36:27;17.48;18580.49;14
eau_froide_m3_3_47;2021-03-30 17:36:27;20.68;18601.17;14
eau_froide_m3_3_47;2021-03-31 17:36:27;22.97;18624.14;14
ECS_kWh_3_48;2021-03-17 17:36:27;17.26;15017.26;12
ECS_kWh_3_48;2021-03-18 17:36:27;17.69;15034.95;12
ECS_kWh_3_48;2021-03-19 17:36:27;14.43;15049.38;12
ECS_kWh_3_48;2021-03-20 17:36:27;22.91;15072.29;12
ECS_kWh_3_48;2021-03-21 17:36:27;14.85;15087.14;13
ECS_kWh_3_48;2021-03-22 17:36:27;28.88;15116.02;13
ECS_kWh_3_48;2021-03-23 17:36:27;18.95;15134.97;13
ECS_kWh_3_48;2021-03-24 17:36:27;12.53;15147.5;13
ECS_kWh_3_48;2021-03-25 17:36:27;25.9;15173.4;13
ECS_kWh_3_48;2021-03-26 17:36:27;23.31;15196.71;13
ECS_kWh_3_48;2021-03-27 17:36:27;22.83;15219.54;13
ECS_kWh_3_48;2021-03-28 17:36:27;23.19;15242.73;14
ECS_kWh_3_48;2021-03-29 17:36:27;22.43;15265.16;14
ECS_kWh_3_48;2021-03-30 17:36:27;23.65;15288.81;14
ECS_kWh_3_48;2021-03-31 17:36:27;10.95;15299.76;14
chauffage_kWh_3_48;2021-03-17 17:36:27;22.13;12022.13;12
chauffage_kWh_3_48;2021-03-18 17:36:27;25.78;12047.91;12
chauffage_kWh_3_48;2021-03-19 17:36:27;22.93;12070.84;12
chauffage_kWh_3_48;2021-03-20 17:36:27;29.02;12099.86;12
chauffage_kWh_3_48;2021-03-21 17:36:27;11.38;12111.24;13
chauffage_kWh_3_48;2021-03-22 17:36:27;19.87;12131.11;13
chauffage_kWh_3_48;2021-03-23 17:36:27;22.27;12153.38;13
chauffage_kWh_3_48;2021-03-24 17:36:27;20.5;12173.88;13
chauffage_kWh_3_48;2021-03-25 17:36:27;20.22;12194.1;13
chauffage_kWh_3_48;2021-03-26 17:36:27;20.17;12214.27;13
chauffage_kWh_3_48;2021-03-27 17:36:27;11.77;12226.04;13
chauffage_kWh_3_48;2021-03-28 17:36:27;21.01;12247.05;14
chauffage_kWh_3_48;2021-03-29 17:36:27;12.89;12259.94;14
chauffage_kWh_3_48;2021-03-30 17:36:27;29.08;12289.02;14
chauffage_kWh_3_48;2021-03-31 17:36:27;19.87;12308.89;14
eau_froide_m3_3_48;2021-03-17 17:36:27;22.17;18396.17;12
eau_froide_m3_3_48;2021-03-18 17:36:27;11.72;18407.89;12
eau_froide_m3_3_48;2021-03-19 17:36:27;15.08;18422.97;12
eau_froide_m3_3_48;2021-03-20 17:36:27;13.98;18436.95;12
eau_froide_m3_3_48;2021-03-21 17:36:27;16.99;18453.94;13
eau_froide_m3_3_48;2021-03-22 17:36:27;18.04;18471.98;13
eau_froide_m3_3_48;2021-03-23 17:36:27;29.28;18501.26;13
eau_froide_m3_3_48;2021-03-24 17:36:27;18.73;18519.99;13
eau_froide_m3_3_48;2021-03-25 17:36:27;13.48;18533.47;13
eau_froide_m3_3_48;2021-03-26 17:36:27;27.54;18561.01;13
eau_froide_m3_3_48;2021-03-27 17:36:27;19.33;18580.34;13
eau_froide_m3_3_48;2021-03-28 17:36:27;15.95;18596.29;14
eau_froide_m3_3_48;2021-03-29 17:36:27;28.91;18625.2;14
eau_froide_m3_3_48;2021-03-30 17:36:27;21.9;18647.1;14
eau_froide_m3_3_48;2021-03-31 17:36:27;28.14;18675.24;14
ECS_kWh_3_49;2021-03-17 17:36:27;20.14;15020.14;12
ECS_kWh_3_49;2021-03-18 17:36:27;25.62;15045.76;12
ECS_kWh_3_49;2021-03-19 17:36:27;26.5;15072.26;12
ECS_kWh_3_49;2021-03-20 17:36:27;13.17;15085.43;12
ECS_kWh_3_49;2021-03-21 17:36:27;12.14;15097.57;13
ECS_kWh_3_49;2021-03-22 17:36:27;25.82;15123.39;13
ECS_kWh_3_49;2021-03-23 17:36:27;17.61;15141;13
ECS_kWh_3_49;2021-03-24 17:36:27;14.49;15155.49;13
ECS_kWh_3_49;2021-03-25 17:36:27;15.06;15170.55;13
ECS_kWh_3_49;2021-03-26 17:36:27;25.71;15196.26;13
ECS_kWh_3_49;2021-03-27 17:36:27;11.58;15207.84;13
ECS_kWh_3_49;2021-03-28 17:36:27;17.26;15225.1;14
ECS_kWh_3_49;2021-03-29 17:36:27;28.71;15253.81;14
ECS_kWh_3_49;2021-03-30 17:36:27;28.34;15282.15;14
ECS_kWh_3_49;2021-03-31 17:36:27;12.43;15294.58;14
chauffage_kWh_3_49;2021-03-17 17:36:27;10.23;12010.23;12
chauffage_kWh_3_49;2021-03-18 17:36:27;21.39;12031.62;12
chauffage_kWh_3_49;2021-03-19 17:36:27;13.31;12044.93;12
chauffage_kWh_3_49;2021-03-20 17:36:27;12.84;12057.77;12
chauffage_kWh_3_49;2021-03-21 17:36:27;10.77;12068.54;13
chauffage_kWh_3_49;2021-03-22 17:36:27;19.28;12087.82;13
chauffage_kWh_3_49;2021-03-23 17:36:27;22.71;12110.53;13
chauffage_kWh_3_49;2021-03-24 17:36:27;18.31;12128.84;13
chauffage_kWh_3_49;2021-03-25 17:36:27;11.81;12140.65;13
chauffage_kWh_3_49;2021-03-26 17:36:27;15.34;12155.99;13
chauffage_kWh_3_49;2021-03-27 17:36:27;18.12;12174.11;13
chauffage_kWh_3_49;2021-03-28 17:36:27;21.32;12195.43;14
chauffage_kWh_3_49;2021-03-29 17:36:27;15.6;12211.03;14
chauffage_kWh_3_49;2021-03-30 17:36:27;24.14;12235.17;14
chauffage_kWh_3_49;2021-03-31 17:36:27;20.68;12255.85;14
eau_froide_m3_3_49;2021-03-17 17:36:27;13.97;18387.97;12
eau_froide_m3_3_49;2021-03-18 17:36:27;29.12;18417.09;12
eau_froide_m3_3_49;2021-03-19 17:36:27;18.71;18435.8;12
eau_froide_m3_3_49;2021-03-20 17:36:27;15.85;18451.65;12
eau_froide_m3_3_49;2021-03-21 17:36:27;17.66;18469.31;13
eau_froide_m3_3_49;2021-03-22 17:36:27;10.69;18480;13
eau_froide_m3_3_49;2021-03-23 17:36:27;16.35;18496.35;13
eau_froide_m3_3_49;2021-03-24 17:36:27;19.35;18515.7;13
eau_froide_m3_3_49;2021-03-25 17:36:27;13.08;18528.78;13
eau_froide_m3_3_49;2021-03-26 17:36:27;29.55;18558.33;13
eau_froide_m3_3_49;2021-03-27 17:36:27;13.03;18571.36;13
eau_froide_m3_3_49;2021-03-28 17:36:27;22.51;18593.87;14
eau_froide_m3_3_49;2021-03-29 17:36:27;12.15;18606.02;14
eau_froide_m3_3_49;2021-03-30 17:36:27;21.6;18627.62;14
eau_froide_m3_3_49;2021-03-31 17:36:27;25.88;18653.5;14
ECS_kWh_3_50;2021-03-17 17:36:27;11.23;15011.23;12
ECS_kWh_3_50;2021-03-18 17:36:27;10.41;15021.64;12
ECS_kWh_3_50;2021-03-19 17:36:27;29.75;15051.39;12
ECS_kWh_3_50;2021-03-20 17:36:27;28.63;15080.02;12
ECS_kWh_3_50;2021-03-21 17:36:27;17.82;15097.84;13
ECS_kWh_3_50;2021-03-22 17:36:27;27.57;15125.41;13
ECS_kWh_3_50;2021-03-23 17:36:27;18.04;15143.45;13
ECS_kWh_3_50;2021-03-24 17:36:27;20.47;15163.92;13
ECS_kWh_3_50;2021-03-25 17:36:27;21.15;15185.07;13
ECS_kWh_3_50;2021-03-26 17:36:27;18.85;15203.92;13
ECS_kWh_3_50;2021-03-27 17:36:27;17.64;15221.56;13
ECS_kWh_3_50;2021-03-28 17:36:27;27.49;15249.05;14
ECS_kWh_3_50;2021-03-29 17:36:27;17.48;15266.53;14
ECS_kWh_3_50;2021-03-30 17:36:27;10.32;15276.85;14
ECS_kWh_3_50;2021-03-31 17:36:27;14.03;15290.88;14
